98;EKG - Grunewald;Eltern-Kind-Gruppe;Ev. Kirchengemeinde Grunewald;Furtwänglerstr. 5;14193 Berlin (Charlottenburg-Wilmersdorf);52.48383;13.27528;8973 3343;a.christmann@grunewaldgemeinde.de;;8.0;13.0;5.0;08:00-13:00;0;deutsch
99;EKG - Heimat 27;Eltern-Kind-Gruppe;Ev. Kirchengemeinde Zur Heimat;Heimat 27;14165 Berlin (Steglitz-Zehlendorf);52.42251;13.26038;0308450 9599;eltern-kind-gruppe@heimatgemeinde.de;;8.5;12.5;4.0;08:30-12:30;36;deutsch
100;EKG - Hohenzollerndamm 130;Eltern-Kind-Gruppe;Ev. Kreuz-Gemeinde Schmargendorf;Hohenzollerndamm 130;14199 Berlin (Charlottenburg-Wilmersdorf);52.4820956;13.2910486;03089773416;simonemichael@arcor.de;;8.0;13.0;5.0;08:00-13:00;0;deutsch
101;EKG - Jaczostr. 52;Eltern-Kind-Gruppe;Ev. Weinbergkirchengemeinde;Jaczostr. 52;13595 Berlin (Spandau);52.5116471;13.1863726;030361 25 32;info@weinberggemeinde.de;;8.0;13.0;5.0;08:00-13:00;24;deutsch
102;EKG - Kladower Damm 369;Eltern-Kind-Gruppe;Ev. Kirchengemeinde Kladow;Kladower Damm 369;14089 Berlin (Spandau);52.45406;13.14486;03036 80 42 38;ev.kirche-kladow.de@gmx.de;;8.0;13.0;5.0;08:00-13:00;24;deutsch
103;EKG - Schuckertdamm 336-338;Eltern-Kind-Gruppe;Ev. Kirchengemeinde Siemensstadt;Schuckertdamm 336;13629 Berlin (Spandau);52.54152;13.26722;030381 24 55;buero@ev-gemeinde-siemensstadt.de;;8.0;13.0;5.0;08:00-13:00;24;deutsch
104;EKG - Schwanter Weg 3;Eltern-Kind-Gruppe;Ev. Kirchengemeinde Radeland;Schwanter Weg 3;13589 Berlin (Spandau);52.5583895;13.1823915;03044723804;gemeinde_buero@wichern-radelandgemeinde.de;;8.0;13.0;5.0;08:00-13:00;24;deutsch
105;EKT - Eichhörnchenbande;Eltern-Initiativ-Kindertagesstätte;Die Eichhörnchen Bande e.V.;Sakrower Landstr. 100;14089 Berlin (Spandau);52.44804;13.12661;365 64 85;eichhoernchen-nic@gmx.de;;;;;;0;deutsch
106;EKT - Kleine Fische;Eltern-Initiativ-Kindertagesstätte;Kleinkindpädagogik e.V.;Schöneweider Str. 20;12055 Berlin (Neukölln);52.471815;13.4442401;0306855879;info@kleinkindpaedagogik-berlin.de;;8.0;17.0;9.0;08:00-17:00;12;deutsch
107;EKT - "Balou";Eltern-Initiativ-Kindertagesstätte;Verein zur Errichtung und Betreibung von EKT's e.V.;Neuköllner Str. 312;12357 Berlin (Neukölln);52.42079;13.48757;030662 98 48;balou@ekts.de;;7.0;18.0;11.0;07:00-18:00;12;deutsch
108;EKT - "Eisbär";Eltern-Initiativ-Kindertagesstätte;Verein zur Förderung integrativer Erziehung e. V.;Sparrstr. 20;13353 Berlin (Mitte);52.54227419999999;13.3593479;030453 90 38;ekt-pustebaer@web.de;;7.5;16.5;9.0;07:30-16:30;12;deutsch
109;EKT - "Minnie Maus" Verein z.Errichtung u.Betreibung v.EKT's e.V.;Eltern-Initiativ-Kindertagesstätte;Verein zur Errichtung und Betreibung von EKT's e.V.;Innstr. 35;12045 Berlin (Neukölln);52.4813;13.44414;030686 00 92;minniemaus@ekts.de;;7.0;18.0;11.0;07:00-18:00;12;deutsch
110;EKT - "Pippi Langstrumpf";Eltern-Initiativ-Kindertagesstätte;Kinderladen Pippi Langstrumpf e.V.;Krausnickstr. 3A;10115 Berlin (Mitte);52.52494;13.39621;247 92 52;kinderladen@gmx.de;;8.0;16.5;8.5;08:00-16:30;12;deutsch
111;EKT - "Pumuckel" Verein z.Errichtung u.Betreibung v.EKT's e.V.;Eltern-Initiativ-Kindertagesstätte;Verein zur Errichtung und Betreibung von EKT's e.V.;Warthestr. 56;12051 Berlin (Neukölln);52.46964;13.42492;030626 68 77;pumuckel@ekts.de;;7.0;18.0;11.0;07:00-18:00;12;deutsch
112;EKT - "Wildblume" e.V.;Eltern-Initiativ-Kindertagesstätte;Integrations-Kinderladen "Wildblume" e.V.;Heimstr. 16;10965 Berlin (Friedrichshain-Kreuzberg);52.4873189;13.3970229;030695 64451;kila-wildblume@gmx.de;www.kila-wildblume.de;7.0;16.0;9.0;07:00-16:00;10;deutsch
113;EKT - "Wildblume" e.V.;Eltern-Initiativ-Kindertagesstätte;Integrations-Kinderladen "Wildblume" e.V.;Fidicinstr. 23;10965 Berlin (Friedrichshain-Kreuzberg);52.4863629;13.3937507;0306956 4584;kila-wildblume@gmx.de;www.kila-wildblume.de;7.0;16.0;9.0;07:00-16:00;12;englisch
114;EKT - 10 Vorne;Eltern-Initiativ-Kindertagesstätte;10 Vorne e. V.;Schliemannstr. 33;10437 Berlin (Pankow);52.5438875;13.4195862;0304365 9863;mail@10-vorne.de;http://www.10-vorne.net;8.0;17.0;9.0;08:00-17:00;18;deutsch
115;EKT - 1001 Nacht;Eltern-Initiativ-Kindertagesstätte;dtz-bildung und qualifizierung gemeinnützige GmbH;Karlsgartenstr. 4;12049 Berlin (Neukölln);52.4821621;13.4235132;0306226815;info.kita@tdz-berlin.de;www.tdz-berlin.de;7.0;17.0;10.0;07:00-17:00;12;deutsch
116;EKT - Abrakadabra;Eltern-Initiativ-Kindertagesstätte;Abrakadabra e.V.;Motzstr. 63;10777 Berlin (Tempelhof-Schöneberg);52.4947169;13.3393609;030211 79 36;vorstand@kinderladen-abrakadabra.de;www.kinderladen-abrakadabra.de;8.0;17.0;9.0;08:00-17:00;12;deutsch
117;EKT - Affentanz;Eltern-Initiativ-Kindertagesstätte;Affentanz e.V.;Mariannenstr. 47;10997 Berlin (Friedrichshain-Kreuzberg);52.5006587;13.4236892;030617 52 34;ektaffentanz@gmx.de;;8.0;16.5;8.5;08:00-16:30;24;deutsch
118;EKT - Ahörnchen;Eltern-Initiativ-Kindertagesstätte;Eltern-Initiativ-Kindergruppe Ahörnchen e.V.;Zimmermannstr. 13;12163 Berlin (Steglitz-Zehlendorf);52.46052;13.32045;0307970 9944;vorstand@kila-ahoernchen.de;kila-ahoernchen.de/;8.0;16.5;8.5;08:00-16:30;24;deutsch
119;EKT - Ali Baba u.seine Räuber;Eltern-Initiativ-Kindertagesstätte;Ali Baba und seine Räuber e.V.;Kranoldstr. 1;12051 Berlin (Neukölln);52.46609249999999;13.4363388;626 48 71;;;;;;;0;deutsch
120;EKT - Ali Baba und seine Räuber;Eltern-Initiativ-Kindertagesstätte;Ali Baba und seine Räuber e.V.;Kranoldstr. 1A;12051 Berlin (Neukölln);52.4665311;13.4378469;0306264871;;;;;;;0;deutsch
121;EKT - ALIBABA;Eltern-Initiativ-Kindertagesstätte;Ali Baba e.V.;Waldstr. 15;10551 Berlin (Mitte);52.529973;13.3316555;396 26 64;;;8.0;17.0;9.0;08:00-17:00;0;deutsch
122;EKT - Alles Banane;Eltern-Initiativ-Kindertagesstätte;Alles Banane e.V.;Graefestr. 39;10967 Berlin (Friedrichshain-Kreuzberg);52.4894808;13.4145187;0306941812;allesbanane.ev@googlemail.com;;8.0;16.5;8.5;08:00-16:30;0;deutsch
123;EKT - Altenbraker Kinderladen - Altenbraker Str. 10;Eltern-Initiativ-Kindertagesstätte;Altenbraker 10 Kinderladen gGmbH;Altenbraker Str. 10;12053 Berlin (Neukölln);52.47143939999999;13.4318021;030622 10 56;altenbrakerkila@web.de;;7.0;17.0;10.0;07:00-17:00;12;deutsch
124;EKT - Amsel;Eltern-Initiativ-Kindertagesstätte;Arbeiten mit Schülern, Eltern + Lehrern A.M.S.E.L. e.V.;Ebersstr. 40;10827 Berlin (Tempelhof-Schöneberg);52.4788198;13.3462924;7871 0656;;;7.0;17.5;10.5;07:00-17:30;0;deutsch
125;EKT - Amtomokarasachmo;Eltern-Initiativ-Kindertagesstätte;Eltern-Initiativ-Kindertagesstätte Amtomokarasachmo e. V.;Salzburger Str. 7;10825 Berlin (Tempelhof-Schöneberg);52.48694;13.34267;782 63 54;;;7.5;16.5;9.0;07:30-16:30;0;deutsch
126;EKT - Arbeitsgruppe für Montessori-Pädagogik;Eltern-Initiativ-Kindertagesstätte;Arbeitsgruppe für Montessoripädagogik e.V.;Blumenthalstr. 18;13156 Berlin (Pankow);52.58220679999999;13.3889892;0304720147;montessori-blumenthalstr.18@t-online.de;montessori-blumenthalstr.de;7.5;16.5;9.0;07:30-16:30;22;deutsch
127;EKT - Arche Moabit;Eltern-Initiativ-Kindertagesstätte;Arche Moabit e.V.;Huttenstr. 31;10553 Berlin (Mitte);52.52981;13.31563;349 58 38;;;8.0;16.0;8.0;08:00-16:00;0;deutsch
128;EKT - Arche Noah;Eltern-Initiativ-Kindertagesstätte;Elterninitiativ-Kindertagesstätten-Verein Arche Noah e.V.;Hildegardstr. 16;10715 Berlin (Charlottenburg-Wilmersdorf);52.4819413;13.3216638;030853 17 86;info@kinderladen-archenoah.de;;8.0;16.0;8.0;08:00-16:00;12;deutsch
129;EKT - Auenland;Eltern-Initiativ-Kindertagesstätte;Arbeitskreis Fidele Pädagogik e.V.;Zingster Str. 12;13357 Berlin (Mitte);52.55122009999999;13.3890831;030494 15 26;kerstin.walter@kila-auenland.de;;7.5;17.0;9.5;07:30-17:00;20;deutsch
130;EKT - Babbelgamm;Eltern-Initiativ-Kindertagesstätte;Elterninitiativ-Kindertagesstätte (EKT) B A B B E L G A M M e.V.;Nogatstr. 24;12051 Berlin (Neukölln);52.4692851;13.4317012;626 22 63;;;;;;;0;deutsch
131;EKT - Berliner Malbüro;Eltern-Initiativ-Kindertagesstätte;Berliner Malbüro e.V.;Mainauer Str. 6;12161 Berlin (Tempelhof-Schöneberg);52.47591260000001;13.3257696;852 90 41;;;8.0;16.5;8.5;08:00-16:30;0;deutsch
132;EKT - Blumenladen;Eltern-Initiativ-Kindertagesstätte;EKT "Blumenladen" e. V.;Moltkestr. 47;12203 Berlin (Steglitz-Zehlendorf);52.4461051;13.3078768;0308341404;ektblumenladen@gmx.de;www.ekt-blumenladen.de;8.0;16.0;8.0;08:00-16:00;18;deutsch
133;EKT - Bötzowstrolche;Eltern-Initiativ-Kindertagesstätte;Bötzowstrolche e.V.;Esmarchstr. 24;10407 Berlin (Pankow);52.5318309;13.4310067;;;;;;;;0;deutsch
134;EKT - Brei nach Neun;Eltern-Initiativ-Kindertagesstätte;Brei nach Neun e. V.;Leuthener Str. 8;10829 Berlin (Tempelhof-Schöneberg);52.48087839999999;13.3628365;782 83 19;info@brei-nach-neun.de;;8.0;17.0;9.0;08:00-17:00;0;deutsch
135;EKT - BuDdelKiste;Eltern-Initiativ-Kindertagesstätte;Buddelkiste e. V.;Platz der Luftbrücke 1 Flughafen Tempelhof;12101 Berlin (Tempelhof-Schöneberg);52.48211509999999;13.3891911;693 12 06;leitung@buddelkiste-berlin.de;;;;;;0;deutsch
136;EKT - Bülowstr.;Eltern-Initiativ-Kindertagesstätte;Eltern-Initiativ-Kindertagesstätte Bülowstrasse e.V.;Bülowstr. 52;10783 Berlin (Tempelhof-Schöneberg);52.4944407;13.3670403;0302156102;;;8.0;17.0;9.0;08:00-17:00;0;deutsch
137;EKT - Chiquitita;Eltern-Initiativ-Kindertagesstätte;Chiquitita e. V.;Am Volkspark 83;10715 Berlin (Charlottenburg-Wilmersdorf);52.4829233;13.3212054;0308539783;kitachiquitita@t-online.de;;7.5;17.0;9.5;07:30-17:00;0;deutsch
138;EKT - CIP City-Initiative f. Eltern- und Kinder-Projekte;Eltern-Initiativ-Kindertagesstätte;CIP City-Initiative f. Eltern- und Kinder-Projekte e.V.;Mierendorffstr. 21;10589 Berlin (Charlottenburg-Wilmersdorf);52.52402530000001;13.3018842;03054469766;contact@cip-berlin.de;;7.0;16.5;9.5;07:00-16:30;12;deutsch
139;EKT - Cocorico et Co;Eltern-Initiativ-Kindertagesstätte;COCORICO et Co. e. V.;Kluckstr. 29;10785 Berlin (Mitte);52.5026887;13.3616084;03025799626;Cocorico.info@gmx.de;;7.75;17.0;9.25;07:45-17:00;18;französisch
140;EKT - Combo;Eltern-Initiativ-Kindertagesstätte;EKT Combo e.V.;Willibald-Alexis-Str. 34;10965 Berlin (Friedrichshain-Kreuzberg);52.4873141;13.3935829;692 88 82;;;;;;;0;deutsch
141;EKT - Der Hummer aus Toronto;Eltern-Initiativ-Kindertagesstätte;Wunschkindergarten e. V.;Heinrich-Roller-Str. 20;10405 Berlin (Pankow);52.53087;13.42302;03024325340;team@der-hummer-aus-toronto.de;;8.0;17.0;9.0;08:00-17:00;12;deutsch
142;EKT - Der Kick - Initiative im Kiez;Eltern-Initiativ-Kindertagesstätte;Der Kick - Initiative im Kiez e.V.;Birkenstr. 33;10551 Berlin (Mitte);52.5326199;13.3410127;0303954982;;;8.0;17.0;9.0;08:00-17:00;0;deutsch
143;EKT - Der kleine Horrorladen;Eltern-Initiativ-Kindertagesstätte;Der kleine Horrorladen e.V.;Graefestr. 84;10967 Berlin (Friedrichshain-Kreuzberg);52.4941471;13.418894;030-692 93 32;kerstin.herrmann@berlin.de;;7.5;16.5;9.0;07:30-16:30;24;türkisch
144;EKT - Die Entdecker (1);Eltern-Initiativ-Kindertagesstätte;Die Entdecker e.V.;Holländerstr. 14;13407 Berlin (Reinickendorf);52.56207999999999;13.36083;030455 36 38;die-entdecker@arcor.de;;7.0;17.0;10.0;07:00-17:00;36;deutsch
145;EKT - Die Entdecker (2);Eltern-Initiativ-Kindertagesstätte;Die Entdecker e.V.;Holländerstr. 23;13407 Berlin (Reinickendorf);52.56232;13.35771;0308849 64 21;die-entdecker@arcor.de;;7.0;17.0;10.0;07:00-17:00;6;deutsch
146;EKT - Die Entdecker (III);Eltern-Initiativ-Kindertagesstätte;Die Entdecker e.V.;Holländerstr. 23;13407 Berlin (Reinickendorf);52.56232;13.35771;03085 717 612;die-entdecker@arcor.de;;7.0;17.0;10.0;07:00-17:00;36;deutsch
147;EKT - Die Igelkinder;Eltern-Initiativ-Kindertagesstätte;die Igelkinder e. V.;Am Bärensprung 36;13503 Berlin (Reinickendorf);52.6113691;13.245852;03040571224;info@die-igelkinder.de;www.die-igelkinder.de;7.0;16.5;9.5;07:00-16:30;12;deutsch
148;EKT - Die kleinen Chaoten;Eltern-Initiativ-Kindertagesstätte;DIE KLEINEN CHAOTEN e.V.;Liebenwalder Str. 44;13347 Berlin (Mitte);52.55161;13.3612;03045803777;DiekleinenChaoten@yahoo.de;;7.5;16.5;9.0;07:30-16:30;24;deutsch
149;EKT - Die Lauser;Eltern-Initiativ-Kindertagesstätte;Die Lauser e.V.;Koblenzer Str. 7;10715 Berlin (Charlottenburg-Wilmersdorf);52.48014999999999;13.32128;0308543415;;;;;;;0;deutsch
150;EKT - Die Meckerbeine;Eltern-Initiativ-Kindertagesstätte;die Meckerbeine e.V.;Cheruskerstr. 17;10829 Berlin (Tempelhof-Schöneberg);52.481174;13.3593051;0307822580;mail@meckerbeine.de;www.meckerbeine.de;8.0;16.5;8.5;08:00-16:30;12;deutsch
151;EKT - Die Ministerne;Eltern-Initiativ-Kindertagesstätte;EIKITA MINISTERNE e. V.;Sternstr. 9;13359 Berlin (Mitte);52.5651173;13.3898211;03023138863;ministerne@gmx.net;;6.5;16.5;10.0;06:30-16:30;0;deutsch
152;EKT - Die Pankis;Eltern-Initiativ-Kindertagesstätte;Die Pankis gGmbH;Heinrich-Böll-Str. 1;13156 Berlin (Pankow);52.58759999999999;13.40231;9142 2212;;;7.0;17.0;10.0;07:00-17:00;0;deutsch
153;EKT - Die Panzerknacker;Eltern-Initiativ-Kindertagesstätte;Die Panzerknacker e.V.;Riemannstr. 17;10961 Berlin (Friedrichshain-Kreuzberg);52.49028999999999;13.39149;0306928864;;;;;;;0;deutsch
154;EKT - Die Seeburg;Eltern-Initiativ-Kindertagesstätte;EKT Die Seeburg e.V.;Seeburger Str. 41;13581 Berlin (Spandau);52.52616;13.1803781;0303324424;;;;;;;0;deutsch
155;EKT - Dinglhopper;Eltern-Initiativ-Kindertagesstätte;Dinglhopper e.V.;Mohriner Allee 67;12347 Berlin (Neukölln);52.44129;13.42472;0306057261;info@dinglhopper.de;;7.0;17.0;10.0;07:00-17:00;12;deutsch
156;EKT - Donnerbagger;Eltern-Initiativ-Kindertagesstätte;Donnerbagger - Verein für kindliche Bewegungstherapie e. V.;Fechnerstr. 13;10717 Berlin (Charlottenburg-Wilmersdorf);52.4881815;13.3215555;0308732982;kerstin.herrmann@berlin.de;;7.5;16.5;9.0;07:30-16:30;12;deutsch
157;EKT - Doppelpünktchen;Eltern-Initiativ-Kindertagesstätte;Doppelpünktchen e.V.;Oudenarder Str. 1B;13347 Berlin (Mitte);52.55365;13.36527;0304556960;vorstand@doppelpuenktchen.de;www.doppelpuenktchen.de;8.0;17.0;9.0;08:00-17:00;20;deutsch
158;EKT - Dreiecke und Kreise;Eltern-Initiativ-Kindertagesstätte;Kinderladen Dreiecke & Kreise e. V.;Jagowstr. 16A;13585 Berlin (Spandau);52.5473325;13.2050502;0303362094;kinderladen.dreiecke.u.kreise.e.v@arcor.de;;7.5;16.5;9.0;07:30-16:30;0;deutsch
159;EKT - Droysen-Mäuse;Eltern-Initiativ-Kindertagesstätte;Droysen - Mäuse e. V.;Roscherstr. 14;10629 Berlin (Charlottenburg-Wilmersdorf);52.50119;13.30247;0303231613;info@droysen-maeuse.de;;7.5;17.0;9.5;07:30-17:00;12;deutsch
160;EKT - Drunter und Drüber;Eltern-Initiativ-Kindertagesstätte;DRUNTER und DRÜBER e.V.;Neufertstr. 12;14059 Berlin (Charlottenburg-Wilmersdorf);52.5176768;13.2943687;0303258128;drunter_und_drueber@gmx.de;;8.0;16.0;8.0;08:00-16:00;0;deutsch
161;EKT - Drunter und Drüber;Eltern-Initiativ-Kindertagesstätte;EKT Drunter und Drüber Stromstraße 58 e.V.;Stromstr. 58;10551 Berlin (Mitte);52.5275386;13.3429583;0303951860;drunter.und.drueber@gmx.de;www.drunterunddrueber-kinderladen.de;8.0;17.0;9.0;08:00-17:00;0;deutsch
162;EKT - Eichhörnchen;Eltern-Initiativ-Kindertagesstätte;Eltern-Initiativ-Kindertagesstätte Eichhörnchen e. V.;Harbigstr. 14;14055 Berlin (Charlottenburg-Wilmersdorf);52.50386;13.2626811;0303016926;post.eichhoernchen@gmail.com;http://sites.google.com/site/eichhoernchenberlin;7.75;16.0;8.25;07:45-16:00;0;deutsch
163;EKT - Eichkatzweg;Eltern-Initiativ-Kindertagesstätte;Elterninitiativ-Kindertagesstätte Eichkatzweg 11 e.V.;Eichkatzweg 11;14055 Berlin (Charlottenburg-Wilmersdorf);52.4958281;13.2661495;0303018968;;;;;;;0;deutsch
164;EKT - Einstürzende Bauklötze;Eltern-Initiativ-Kindertagesstätte;Einstürzende Bauklötze e.V.;Hobrechtstr. 17;12047 Berlin (Neukölln);52.48871;13.4269;0306249854;;;;;;;0;deutsch
165;EKT - Ententeich;Eltern-Initiativ-Kindertagesstätte;ENTENTEICH e.V.;Königsbacher Zeile 49;13465 Berlin (Reinickendorf);52.64189;13.2967;401 80 26;;;;;;;0;deutsch
166;EKT - Erdnuckel;Eltern-Initiativ-Kindertagesstätte;Erdnuckel e.V.;Choriner Str. 30;10435 Berlin (Pankow);52.53580830000001;13.4099398;442 02 85;;;8.0;17.0;9.0;08:00-17:00;0;deutsch
167;EKT - Fajam;Eltern-Initiativ-Kindertagesstätte;Kindertagesstätte Fajam e.V.;Erkelenzdamm 49;10999 Berlin (Friedrichshain-Kreuzberg);52.4976709;13.41298;615 75 00;;;;;;;0;deutsch
168;EKT - Finowkids;Eltern-Initiativ-Kindertagesstätte;Finowkids e.V.;Pariser Str. 3;10719 Berlin (Charlottenburg-Wilmersdorf);52.496282;13.3291504;0308815796;;http://www.finowkids.de;8.0;17.5;9.5;08:00-17:30;0;deutsch
169;EKT - Firlefanz;Eltern-Initiativ-Kindertagesstätte;Firlefanz e.V.;Stuttgarter Platz 20;10627 Berlin (Charlottenburg-Wilmersdorf);52.50518;13.29927;324 65 21;;;8.5;16.0;7.5;08:30-16:00;0;deutsch
170;EKT - Fliegenpilz;Eltern-Initiativ-Kindertagesstätte;Fliegenpilz e.V.;Markelstr. 24A;12163 Berlin (Steglitz-Zehlendorf);52.466;13.3198701;0307918051;;;8.0;17.0;9.0;08:00-17:00;0;deutsch
171;EKT - Flitzpiepen;Eltern-Initiativ-Kindertagesstätte;Kinderladen "Flitzpiepen" e.V.;Holtzendorffstr. 14;14057 Berlin (Charlottenburg-Wilmersdorf);52.50492;13.29504;03022466696;info@ekt-flitzpiepen.de;http://www.ekt-flitzpiepen.de/;;;;;12;deutsch
172;EKT - Flohzirkus Wedding;Eltern-Initiativ-Kindertagesstätte;Flohzirkus Wedding e.V.;Eulerstr. 10;13357 Berlin (Mitte);52.554192;13.3917111;0304948076;bruecker-tvizer@web.de;;;;;;12;deutsch
173;EKT - Frechdachs;Eltern-Initiativ-Kindertagesstätte;FRECHDACHS e.V.;Rosenheimer Str. 28;10781 Berlin (Tempelhof-Schöneberg);52.4900453;13.3461854;0302139484;;;;;;;0;deutsch
174;EKT - Frecher Spatz;Eltern-Initiativ-Kindertagesstätte;Frecher Spatz e.V.;Elberfelder Str. 18;10555 Berlin (Mitte);52.5216894;13.3353522;391 45 40;;;;;;;0;deutsch
175;EKT - Friedenauer Elterninitiative;Eltern-Initiativ-Kindertagesstätte;Friedenauer Elterninitiative für eine Kindertagesstätte e. V.;Menzelstr. 26;12157 Berlin (Tempelhof-Schöneberg);52.46640379999999;13.3405543;0308551054;;;8.5;16.5;8.0;08:30-16:30;0;deutsch
176;EKT - Gesellschaft f.intern.Kultur- u.Bildungsarbeit;Eltern-Initiativ-Kindertagesstätte;Gesellschaft für internationale Kultur- und Bildungsarbeit e. V.;Kaiserin-Augusta-Allee 41;10589 Berlin (Charlottenburg-Wilmersdorf);52.52603740000001;13.3102859;03034504564;kindergarten@kinderland-charlottenburg.de;www.kinderland-charlottenburg.de;7.25;16.25;9.0;07:15-16:15;12;deutsch
177;EKT - Grüne Wolke;Eltern-Initiativ-Kindertagesstätte;Grüne Wolke e. V.;Straßmannstr. 36;10249 Berlin (Friedrichshain-Kreuzberg);52.52280099999999;13.452673;03042022190;gruenewolke2@googlemail.com;;8.0;17.0;9.0;08:00-17:00;12;englisch
178;EKT - Kalle Kirschkern e.V.;Eltern-Initiativ-Kindertagesstätte;Kirschkern e.V.;Fidicinstr. 32;10965 Berlin (Friedrichshain-Kreuzberg);52.4870132;13.391367;693 71 36;;www.kirschkern-eV.de;8.0;16.0;8.0;08:00-16:00;0;deutsch
179;EKT - Karamell;Eltern-Initiativ-Kindertagesstätte;Kita Karamell e. V.;Gierkezeile 42;10585 Berlin (Charlottenburg-Wilmersdorf);52.5178357;13.3026617;030342 50 46;Mamo14@freenet.de;;;;;;30;deutsch
180;EKT - Kartoffelladen;Eltern-Initiativ-Kindertagesstätte;Kartoffelladen e.V.;Knobelsdorffstr. 24;14059 Berlin (Charlottenburg-Wilmersdorf);52.51350499999999;13.2930192;0303216235;kerstin.herrmann@berlin.de;;7.5;16.5;9.0;07:30-16:30;24;deutsch
181;EKT - Kasperle;Eltern-Initiativ-Kindertagesstätte;Kasperle e. V.;Schlierbacher Weg 18;12349 Berlin (Neukölln);52.41703;13.40326;030743 14 42;vorstand@kasperle-ev.de;kasperle-ev.de;7.5;16.5;9.0;07:30-16:30;12;deutsch
182;EKT - Kasymir;Eltern-Initiativ-Kindertagesstätte;KASYMIR e.V.;Menckenstr. 1;12169 Berlin (Steglitz-Zehlendorf);52.45852259999999;13.3314898;0307912827;kinderladen.kasymir@yahoo.de;;8.0;16.5;8.5;08:00-16:30;12;deutsch
183;EKT - Katzbach-Piraten;Eltern-Initiativ-Kindertagesstätte;KATZBACH-PIRATEN e.V.;Katzbachstr. 19;10965 Berlin (Friedrichshain-Kreuzberg);52.4870798;13.3763414;030785 55 40;vorstand@katzbachpiraten.de;www.katzbachpiraten.de;7.5;16.0;8.5;07:30-16:00;18;deutsch
184;EKT - Kiga für musische und sprachliche Erziehung;Eltern-Initiativ-Kindertagesstätte;Kindergarten für musische und sprachliche Erziehung e.V.;Gasteiner Str. 14;10717 Berlin (Charlottenburg-Wilmersdorf);52.4879039;13.3205741;0308737670;;;7.5;16.0;8.5;07:30-16:00;0;deutsch
185;EKT - Kila Spatzenkinder;Eltern-Initiativ-Kindertagesstätte;Unsere Zukunft e.V.;Bastianstr. 18;13357 Berlin (Mitte);52.5504622;13.3808418;0304655897;nereike@aol.com;;7.5;17.0;9.5;07:30-17:00;0;deutsch
186;EKT - Kinder einer Erde;Eltern-Initiativ-Kindertagesstätte;Kinder einer Erde e. V.;Lübbener Str. 26;10997 Berlin (Friedrichshain-Kreuzberg);52.4987647;13.4366332;030611 80 14;kinder.einer.erde@hotmail.de;;8.5;17.5;9.0;08:30-17:30;12;arabisch, italienisch, kurdisch, türkisch
187;EKT - Kinder Sorpresa;Eltern-Initiativ-Kindertagesstätte;Kinder Sorpresa e.V.;Schwedter Str. 29 - 36;10435 Berlin (Pankow);52.5363198;13.4067215;0304849 3634;leitung@kitakindersorpresa.de;http://www.kitakindersorpresa.de;8.0;17.0;9.0;08:00-17:00;0;deutsch
188;EKT - Kinderbegegnungsstätte Atatürk;Eltern-Initiativ-Kindertagesstätte;Kinderbegegnungsstätte Atatürk e. V.;Nehringstr. 16A;14059 Berlin (Charlottenburg-Wilmersdorf);52.51385;13.2947;030322 7864;leitung@kibest.de;www.kibest.de;8.0;17.5;9.5;08:00-17:30;21;türkisch
189;EKT - Kinderbüro;Eltern-Initiativ-Kindertagesstätte;KINDERBÜRO e.V.;Scharnweberstr. 33;10247 Berlin (Friedrichshain-Kreuzberg);52.51300879999999;13.4626085;0302926120;;;;;;;24;deutsch
190;EKT - Kinderfan;Eltern-Initiativ-Kindertagesstätte;Kinderfan e.V.;Maybachufer 39;12047 Berlin (Neukölln);52.4916782;13.4332984;623 23 95;;www.Kita-Kinderfan.de;8.0;17.0;9.0;08:00-17:00;0;deutsch
191;EKT - Kindergarten am Schloß Charlottenburg;Eltern-Initiativ-Kindertagesstätte;Kindergarten am Schloß Charlottenburg e.V.;Lohmeyerstr. 12;10587 Berlin (Charlottenburg-Wilmersdorf);52.52003999999999;13.30217;0303427060;thomas.hoppe@kiga-am-schloss.de;;6.5;16.5;10.0;06:30-16:30;18;deutsch
192;EKT - Kindergarten am Schloß Charlottenburg;Eltern-Initiativ-Kindertagesstätte;Kindergarten am Schloß Charlottenburg e.V.;Lohmeyerstr. 21;10587 Berlin (Charlottenburg-Wilmersdorf);52.52006000000001;13.30155;342 70 60;thomas.hoppe@kiga-am-schloss.de;;6.5;16.5;10.0;06:30-16:30;0;deutsch
